id,label,type,description,unit,source_file
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13847,"EHSH2OSFC(C) = EflxHSH2OSFC(FC,C)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13840,"EHSOIL(C) = EflxHSSoil(C,FC)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13845,"EHSOIL(C) = EflxHSSoil(FC,C)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13841,"EHSTOPS(C) = EflxHSTops(C,FC)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13846,"EHSTOPS(C) = EflxHSTops(FC,C)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5722,EL = 2048,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30660,EL(EMC) = LME,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5762,EM = '',Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5771,EM = '',Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5786,EM = '',Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5799,EM = '',Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5808,EM = 'Unable to open '//trim(P)//' for reading.',Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5810,EM = 'Unexpected decrease in indentation following list item.',Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5767,"EM = trim(path),', line ',F%iline,': ',trim(EM)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30659,EMC <= E,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33365,EM_BETR_BEGIN_MASS_BALANCE_STAGE (EM_BETR_BEGIN_MASS_BALANCE_STAGE),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33366,EM_BETR_PRE_DIAG_WATER_FLUX_STAGE (EM_BETR_PRE_DIAG_WATER_FLUX_STAGE),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33359,EM_BETR_PRE_DIAG_WATER_FLUX_STAGE (em_stage),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28454,EM_INITIALIZATION_STAGE (η),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:7056,EPFT = ELEM * PFT,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:15450,ERR = PIO_noerr,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3756,ERR = h5aclose_f(attr_id),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3754,"ERR = h5awrite_f(attr_id, atype_id, attr_data, data_dims)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3766,ERR = h5close_f(error),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3762,ERR = h5dclose_f(dset_id),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3764,ERR = h5fclose_f(file_id),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3742,"ERR = h5fopen_f(file_id, H5F_ACC_RDWR_F, filename)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3760,ERR = h5sclose_f(aspace_id),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3758,ERR = h5tclose_f(atype_id),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3750,"ERR = h5tset_size_f(atype_id, attrlen)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11527,ERROR\_in\_(F) at line \_L = (ERROR in FL at line L)\_,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22991,ERR_CODE (E),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13839,"ESABGL(C,J) = EflxSabgLyr(C,J)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13844,"ESABGL(C,J) = ∑[EflxSabgLyr(C,J)]",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16421,ESFM_MAP_FLAG (esmf_map_flag),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5521,ESMF_Clock (ESMF_Clock),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23872,ESMF_MAX_ALARMS,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25427,ESTACK_ID = H5E_DEFAULT,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:21127,ETA_DOT_DPDN (Mean Vertical Flux from Dynamics),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:21128,ETA_DOT_DPDN_PRESCRIBED (Prescribed Wind Test Cases),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:18357,"ETF = REFMIN * MAX(0.8, (1 + AFAC * PINDEX))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11795,"ETPMSG = trim \left( ETP \right), MSG",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25665,EU (ENERGY_U),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25640,EU = \frac{\rho}{\Delta t} \left( \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i \right),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11808,EXTERNAL_EDGE (EE),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22728,E\_lat=E\_lat\_f\*raicen,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:34889,E_b = E_0 \cdot e^{-\tau_{opt}},Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26837,E_e(n_{edges}) = \text{GridEdge}(n_{edges}),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28299,E_k = ∑_{i=1}^{n_lev} (0.5*H(i)*U(i)^2 + 0.5*H(i)*V(i)^2),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22727,E_lat=E_lat\_f\*raicen,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28301,E_p = E_p^0 - ∑_{i=1}^{nlev} H(i)*b(i)*z,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28300,E_p^0 = epot,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35989,E_s = P_E\cdot L_H + L_{H_e},Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:28302,E_t = ρ_0 * ∑_{i=1}^{n_lev} (TKE(i) + TKE(i-1)) * H(i),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:29119,E_{T_o} = \frac{0.408\Delta(R_n-G) + \gamma_1(900/(T+273))u^2(e_s-e_a)}{\Delta + \gamma_1(1+0.34u)},Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8310,E_{i} = 30(c^2),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25568,"E_{vap,dp}=0",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:25231,Ec = -1,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:596,Effective mean in-cloud total ice/liquid (tot_icwmr),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:29263,Efficiency (E) = S / p            (2),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:30356,Eic = Eic + (Eic_rest - Eic) * Ct,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35221,El (E_l),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13200,Elements (Number of elements in the csr_a/csr_ja arrays),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:22855,"Ent_bnd_sum (:,:,:,:,:,i)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:1058,Epsv = Rv/Rd  [Epsv = ε = Rv / Rd],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2852,"Equation 1: `majnum = majnum` (no change operation, but we can represent it as an equation: `M_{major} = M_{major}`)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27299,"Equation 1: nf90_def_var_Scalar = nf_def_var(N, N, T, 0, D, V)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2853,"Equation 2: `minnum = minnum` (no change operation, but we can represent it as an equation: `M_{minor} = M_{minor}`)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27300,"Equation 2: nf90_def_var_oneDim = nf_def_var(N, N, T, 1, DA, V)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2854,"Equation 3: `relnum = relnum` (no change operation, but we can represent it as an equation: `M_{release} = M_{release}`)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27301,"Equation 3: nf90_def_var_ManyDims = nf_def_var(N, N, T, S(D), D, V)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2855,"Equation 4: `total_error = total_error + 1` (incremental operation, but we can represent it as an equation: `T_E = T_E + \Delta T_E`)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27302,"Equation 4: nf90_inq_varid = nf_inq_varid(N, N, V)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2856,"Equation 5: `ret_total_error = 0` (initialization operation, but we can represent it as an equation: `R_T_E = 0`)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2857,"Equation 6: `ret_total_error = ret_total_error` (no change operation, but we can represent it as an equation: `R_T_E = R_T_E`)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27303,"Equation 6: nf90_rename_var = nf_rename_var(N, V, N)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5270,Equation for NH4 fluxes from plants in `run_compet_nitrogen`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5272,Equation for NO3 fluxes from plants in `run_compet_nitrogen`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5276,Equation for P fluxes from plants in `run_compet_phosphorus`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12728,Equation for computing L_1^1^k:,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12729,Equation for computing L_1^j^k is actually computed by function lcdbas and not explicitly written here. However we can infer from the variable sig(k-1) that it might look something like this:,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5264,Equation for denitrification limitation competition factor in `run_compet_nitrogen`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5266,Equation for microbial NH4 limitation competition factor in `run_compet_nitrogen`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5268,Equation for microbial NO3 limitation competition factor in `run_compet_nitrogen`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5274,Equation for microbial P limitation competition factor in `run_compet_phosphorus`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5278,Equation for mineral P limitation competition factor in `run_compet_phosphorus`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5262,Equation for nitrogen limitation competition factor in `run_compet_nitrogen`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:19226,"Equation for soil phosphorus, where `sp` is the output of `chemstate_vars%soil_ph`, `s` is the input `soil_ph`, and subscripts represent grid cell `(c)` and layer depth `(j)`.",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20428,Equation for the change in ammonium nitrogen concentration (`smin_nh4_to_plant_patch`) over time.,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20430,Equation for the change in nitrate nitrogen concentration (`smin_no3_to_plant_patch`) over time.,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:20432,Equation for the change in phosphorus concentration (`sminp_to_plant_patch`) over time.,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32755,Equation in standard mathematical format: O ≡ I^2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32754,Equation in standard mathematical format: R ≡ S \* 9.31322574615479 \times 10^{-10},Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:32753,"Equation in standard mathematical format: R ≡ mod(S, 2^{30})",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5229,Equation in standard mathematical format: e =,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5237,Equation in standard mathematical format: q_s =,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12786,"Equation in standard mathematical format: u̇ = ∑[grfu1], v̇ = ∑[grfv1]",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12789,"Equation in standard mathematical format: vmax2d = max(|u|, |v|)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:12784,Equation in standard mathematical format: η̇ = wfldh,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5234,Equation in standard mathematical format: ρ =,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:38256,Equation of continuity for incompressible fluids: ∂ρ/∂t + ∇⋅(ρv) = 0,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16567,Equation: $T L A I \left(\right. p \left.\right) = \frac{s l a t o p \left(\right. i v t \left(\right. p \left.\right) \left.\right) \left(\right. e^{l e a f c \left(\right. p \left.\right) d s l a d l a i \left(\right. i v t \left(\right. p \left.\right) \left.\right)}_,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13486,Equation: A = CSR_A\_DP,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4218,"Equation: FLUX_DN(:,:, B) = RRTMGPU%RTE_LW(OPTICAL_PROPS, KDIST, SOURCE, SFCEMISSPEC)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4216,"Equation: FLUX_UP(:,:, B) = RRTMGPU%RTE_LW(OPTICAL_PROPS, KDIST, SOURCE, SFCEMISSPEC)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4228,"Equation: FLUX_UP(:,:, B) = RRTMGPU%RTE_LW(OPTICAL_PROPS, TOP_AT_1, SOURCE, SFC_EMISS_SPEC, FLUXES)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4230,"Equation: FLUX_UP(:,:, B) = RRTMGPU%RTE_LW(OPTICAL_PROPS, TOP_AT_1, SOURCE, SFC_EMISS_SPEC, FLUXES)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35795,Equation: G = ∑[1 to GSMap%ngseg] (start(i)) + ∑[1 to GSMap%ngseg] (length(i)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35803,Equation: GLi = start(j) if i <= first else length(j) + start(first) if i >= last,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3276,Equation: K1 = ((α1^2) / (β1^2)) + ((L1 * h1) / β1) * exp(-(β1^2 * N * d) / h1),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3278,Equation: K2 = ((α2^2) / (β2^2)) + ((L2 * h2) / β2) * exp(-(β2^2 * N * d) / h2),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35799,Equation: NG = GSMap%ngseg,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35801,Equation: NLS = ∑[1 to size(points)] (points(i) == proc),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26765,Equation: N_{bands} = get_number_sw_bands() (1),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4212,"Equation: OPTICAL_PROPS%TAU(B, :, :) = KDIST%GAS_OPTICS(PLAY(: , :, B), PLEV(: , :, B), TLAY(: , :, B))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4354,Equation: O_V = ((IR) == (H)),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3270,"Equation: P = (M, prandtl)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4214,"Equation: PLEV(:, j, b) = KDIST%GET_PRESS_MIN() + EPSILON(KDIST%GET_PRESS_MIN())",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:35797,Equation: PSi = start(i) if i mod mycomm == 0 else length(i),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4355,Equation: R_j = ((S_j - 1/2)) / I2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8074,Equation: SHR_SYS_IRTC = count + count_offset,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4220,"Equation: SOURCE%LAY_SOURCE(:, :, B) = KDIST%GAS_OPTICS(PLAY(:,:,B), PLEV(:,:,B), TLAY(:,:,B))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4222,"Equation: SOURCE%SFC_SOURCE(:, :, B) = KDIST%GAS_OPTICS(PLAY(:,:,B), PLEV(:,:,B), TLAY(:,:,B))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4224,"Equation: SOURCE%SFC_SOURCE(:, :, B) = KDIST%GAS_OPTICS(PLAY(:,:,B), PLEV(:,:,B), TLAY(:,:,B))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4226,"Equation: SOURCE%SFC_SOURCE(:, :, B) = KDIST%GAS_OPTICS(PLAY(:,:,B), PLEV(:,:,B), TLAY(:,:,B))",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4353,Equation: S_j = (N) * j,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:5966,Equation: VW = PW,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3282,Equation: Vm(i)%Tdiff_iface = K2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3280,Equation: Vp(i)%Mdiff_iface = K1,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3274,Equation: Vp(i)%max_nlev = M,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3272,Equation: Vp(i)%nlev = N,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:3268,Equation: Z(k) = Z(k-1) - (d / N),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4991,Equation: `0 = z_1 = (M^-1) * r_1`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16400,Equation: `ConDemIrrig = 0.8 * WithDemIrrig`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16401,Equation: `ConDemNonIrrig = 0.9 * WithDemNonIrrig`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16390,Equation: `Conveyance = \frac{ratio_loss}{consumptive_use}`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33125,Equation: `H2OSOI_LIQ_COL^cc(lbj:ubj) = L2E_STATE_H2OSOI_LIQ_NLEVSOI^c(lbj:ubj)`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23567,Equation: `L = G_{trim}`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:23568,"Equation: `LG = L(G)` (Note: this equation uses a function notation, which might not be standard)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16402,Equation: `StorageCalibFlag(b=e) = 1`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16058,Equation: `attribute_size = dims * data_type_size` [equation 4],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11128,Equation: `cur_data%data_int_1d(1) = num_filter`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11127,Equation: `cur_data%data_int_1d(i) = filter(i)`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16399,Equation: `demand = WithDemIrrig + WithDemNonIrrig`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:33122,Equation: `finundated_col(cc) = finundated_col(cc)` (cc = 1),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11126,Equation: `i = 1` to `num_filter`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16057,Equation: `max_index = (string_length + stride - 1) / stride` [equation 3],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16056,Equation: `memory_usage = size * element_size` [equation 2],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:11129,Equation: `need_to_pack = .true.` when `cur_data%em_stage_ids(istage) == em_stage`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16388,Equation: `pot_evap = 1000 * mm`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16396,Equation: `release = release_n + FCrelease_n`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8315,Equation: `runCount + errorCount + failureCount = runTime`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16055,Equation: `size = dims * stride` [equation 1],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16393,Equation: `storage = storage_n + pre_release_n`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16387,Equation: `storage_G = \sum_{n=1}^{N} storage_n`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16386,Equation: `supply = \mathcal{L}^{-1}\{supply\}`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16385,Equation: `tmpStoRelease = \mathcal{L}^{-1}\{tmpStoRelease\}`,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:16059,Equation: `total_elements = prod(dims)` [equation 5],Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2024,"Equation: bm1(k,kk) =  bmrgt(kk,k)/sum",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2023,"Equation: bmi(kk,k) =  bmlft(kk,k)/sum",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2020,"Equation: bmi(kk,k) = bmlft(kk,kkk)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2025,"Equation: bmlft(kk,k) = bmi(kk,k)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2022,"Equation: bmrgt(kk,k) = -bmrgt(kk,k)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:26767,Equation: call get_ref_solar_band_irrad( ref_band_irrad ) (3),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13488,Equation: csr_dbl_a = CSR_A\_DP,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:13487,Equation: dbl_rhs = RHS\_DP,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2021,Equation: diag = 0._r8,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:2026,Equation: diag = 0._r8,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4841,"Equation: global mean of an array (gmean_arr, gmean_scl, gmean_mass)",Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4843,Equation: global mean of field if dycore_is('RECTANGULAR'),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4842,Equation: global mean of field ifdycore_is('UNSTRUCTURED'),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:4352,Equation: i_r = (I2) mod (H * j + 1),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8069,Equation: if (len_trim(val) == 0) then,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8071,Equation: if (len_trim(val) > SHR_KIND_CL) then,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8065,Equation: if (lenpath == 0) then,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8075,Equation: isec = nint(sec),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8073,Equation: last_count = count,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8062,Equation: lenpath = len_trim(path),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8067,Equation: lenval = len_trim(tmpval),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8063,Equation: lenval = len_trim(val),Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8061,Equation: rcode = 0,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8070,Equation: rcode = 1,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8072,Equation: rcode = 2,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:8066,Equation: rcode = isec,Equation,,,
4:23ad72d3-d4ec-4ad1-8fc9-e750bcb9f1cb:27686,Equation: str_err = strerror(errcode),Equation,,,
