source,target,relationship
pbl_utils.F90,$kbfs = khfs + zvir \times ths \times kqfs$,encodes
pbl_utils.F90,"$obklen = -thvs \times ustar^3 / (g \times vk \times (kbfs + sign(1.e-10_r8,kbfs)))$",encodes
pbl_utils.F90,$virtem = t \times (1.0_r8 + zvir \times q)$,encodes
fmain.F90,N,contains
fmain.F90,NXI,contains
fmain.F90,NZ,contains
fmain.F90,NTIME,contains
fmain.F90,RGRIDNL,contains
fmain.F90,INFILE,contains
fmain.F90,NCIDi,contains
fmain.F90,"LONDIMIDI, LATDIMIDI, LEVDIMIDI, TIMEDImdi",contains
fmain.F90,"LONDIMIDO, LATDIMIDO, LEVDIMIDO, ILEV DIMIDO, TIMEDIido",contains
fmain.F90,NCOLDIMIDO,contains
fmain.F90,OLD_MODE,contains
fmain.F90,NPCREC,contains
fmain.F90,"NZ = nf90_inquire_dimension(ncidi, levdimidi, len=nz)",encodes
fmain.F90,"NTIME = nf90_inquire_dimension(ncidi, timedimidi, len=ntime)",encodes
fmain.F90,NXI = nxi,encodes
fmain.F90,NYI = nyi,encodes
fmain.F90,NXO = nxo,encodes
fmain.F90,NYO = nyo,encodes
fmain.F90,IARGC = ipxfargc(),encodes
fmain.F90,"NCIDi = nf90_open(infile, NF90_NOWRITE, ncidi)",encodes
fmain.F90,"NCDiO = nf90_open(outfile, NF90_WRITE, ncdio)",encodes
pspect.F90,M truncation parameter,contains
pspect.F90,N truncation parameter,contains
pspect.F90,K truncation parameter,contains
pspect.F90,number of diagonals,contains
pspect.F90,Number of diagonals plus 1,contains
pspect.F90,number of values of N,contains
pspect.F90,number of values of M,contains
pspect.F90,intermediate parameter,contains
pspect.F90,Total num complex spectral coeffs retained,contains
pspect.F90,"2*pspt, real size of coeff array per level",contains
pspect.F90,$p\text{max} = \boxed{\text{ptrn} + 1}$,encodes
pspect.F90,$p\text{maxp} = \boxed{\text{pmax} + 1}$,encodes
pspect.F90,$p\text{nmax} = \boxed{\text{ptrk} + 1}$,encodes
pspect.F90,$p\text{mmax} = \boxed{\text{ptrm} + 1}$,encodes
pspect.F90,$p\text{ar0} = \boxed{\text{ptrm} + \text{ptrn} - \text{ptrk}}$,encodes
pspect.F90,$p\text{ar2} = \frac{(\text{par0})(\text{par0}+1)}{2}$,encodes
pspect.F90,$\text{pspt} = (\text{ptrn}+1)\text{pmmax}-\text{par2}$,encodes
mo_lymana.F90,O2Col,contains
mo_lymana.F90,Secchi,contains
mo_lymana.F90,DTO2LA,contains
mo_lymana.F90,XSO2LA,contains
mo_lymana.F90,K,contains
mo_lymana.F90,I,contains
mo_lymana.F90,KP1,contains
mo_lymana.F90,PVER,contains
mo_lymana.F90,RM,contains
mo_lymana.F90,RO2,contains
mo_lymana.F90,B,contains
mo_lymana.F90,C,contains
mo_lymana.F90,D,contains
mo_lymana.F90,E,contains
mo_lymana.F90,$\text{RM}(k) = \sum_{i=1}^{3} b_i \exp(-c_i\cdot O_2Col(k))$,encodes
mo_lymana.F90,$\text{RO}_2(k) = \sum_{i=1}^{3} d_i \exp(-e_i\cdot O_2Col(k))$,encodes
mo_lymana.F90,"$DTO_2LA(k, 1) = \frac{\ln(RM(kp1))}{Secchi(kp1)} - \frac{\ln(RM(k))}{Secchi(k)}$",encodes
mo_lymana.F90,"$XSO_2LA(k, 1) = \frac{RO_2(k)}{RM(k)}$",encodes
cosp_cloudsat_interface.F90,directory_name,contains
cosp_cloudsat_interface.F90,flag_load_LUT,contains
cosp_cloudsat_interface.F90,flag_update_LUT,contains
cosp_cloudsat_interface.F90,n_points,contains
cosp_cloudsat_interface.F90,n_levels,contains
cosp_cloudsat_interface.F90,n_columns,contains
cosp_cloudsat_interface.F90,"height_matrix, h",contains
cosp_cloudsat_interface.F90,effective_reflectivity_factor,contains
cosp_cloudsat_interface.F90,attenuation_coefficient_hydro,contains
cosp_cloudsat_interface.F90,attenuation_coefficient_gases,contains
cosp_cloudsat_interface.F90,gaseous_attenuation_radar_to_vol,contains
cosp_cloudsat_interface.F90,"radar_cfg, radar configuration",contains
cosp_cloudsat_interface.F90,frequency,contains
cosp_cloudsat_interface.F90,dielectric_constant_squared,contains
cosp_cloudsat_interface.F90,flag_use_gasesous_absorption,contains
cosp_cloudsat_interface.F90,flag_do_ray,contains
cosp_cloudsat_interface.F90,number_of_hydroclasses,contains
cosp_cloudsat_interface.F90,flag_load_scale_LUTs,contains
cosp_cloudsat_interface.F90,flag_update_scale_LUTs,contains
cosp_cloudsat_interface.F90,LUT_file_name,contains
cosp_cloudsat_interface.F90,flag_N_scale,contains
cosp_cloudsat_interface.F90,frequency_correction,contains
cosp_cloudsat_interface.F90,effective_reflectivity_factor,contains
cosp_cloudsat_interface.F90,flag_Z_scale,contains
cosp_cloudsat_interface.F90,scaled_effective_reflectivity_factor,contains
cosp_cloudsat_interface.F90,scaled_reflectivity_factor,contains
cosp_cloudsat_interface.F90,scaled_attenuation_coefficient_hydro,contains
cosp_cloudsat_interface.F90,bin_structure_base,contains
cosp_cloudsat_interface.F90,bin_structure_step,contains
cosp_cloudsat_interface.F90,flag_radar_at_layer_one,contains
cosp_cloudsat_interface.F90,**Dielectric Constant**: $k^2 = \boxed{k2}$,encodes
cosp_cloudsat_interface.F90,"**Attenuation Coefficient Hydro**: $kr_{vol}(h) = \boxed{kr_vol(i,j,k)}$",encodes
cosp_cloudsat_interface.F90,"**Attenuation Coefficient Gases**: $g_{vol}(h) = \boxed{g_vol(i,j,k)}$",encodes
cosp_cloudsat_interface.F90,"**Gaseous Attenuation Radar to Vol**: $g_{to,vol,in}(h) = \boxed{g_to_vol_in(i,j)}$",encodes
cosp_cloudsat_interface.F90,"**Scaled Effective Reflectivity Factor**: $\rho_{eff,scaled} = \boxed{Ze_scaled}$",encodes
cosp_cloudsat_interface.F90,**Scaled Reflectivity Factor**: $Zr_{scaled} = \boxed{Zr_scaled}$,encodes
cosp_cloudsat_interface.F90,**Scaled Attenuation Coefficient Hydro**: $kr_{scaled} = \boxed{kr_scaled}$,encodes
phys_debug.F90,κvm,contains
phys_debug.F90,τtotx,contains
phys_debug.F90,τtothy,contains
phys_debug.F90,iCol,contains
phys_debug.F90,k,contains
phys_debug.F90,kMX,contains
phys_debug.F90,qTMX,contains
phys_debug.F90,"icol,k,1",contains
phys_debug.F90,"icol,k,2",contains
phys_debug.F90,PREC_CMF,contains
phys_debug.F90,Rliq2,contains
phys_debug.F90,ztodT,contains
phys_debug.F90,ixCldLiq,contains
phys_debug.F90,"icol,pver",contains
phys_debug.F90,"icol,pver",contains
phys_debug.F90,"icol,pver-1",contains
phys_debug.F90,"icol,pver-1",contains
phys_debug.F90,pCols,contains
phys_debug.F90,nStep,contains
phys_debug.F90,kMN,contains
phys_debug.F90,qTMN,contains
phys_debug.F90,lChnk,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,"icol,1",contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,icol,contains
phys_debug.F90,"\(\frac{\partial}{\partial t}q = \frac{ptend\%q(icol,k,1)}{ztodt}\) (PTENDQ_RATE)",encodes
phys_debug.F90,"\(\frac{\partial}{\partial t}cldliq = \frac{ptend\%q(icol,k,2)}{ztodt}\) (PTENDC_RATE)",encodes
phys_debug.F90,"\(k_{mx} = 0\) where \(ptend\%q(icol,k,1) \ge qtmx\) and \(kmn = k\) where \(ptend\%q(icol,k,1) \le qtmn\) (KMX_KMN)",encodes
phys_debug.F90,\(lhflx\_res(icol) = lhflx(icol) - cam\_in \%lhf(icol)\) (LHFRES_DIFF),encodes
phys_debug.F90,\(shflx\_res(icol) = shflx(icol) - cam\_in \%shf(icol)\) (SHFRES_DIFF),encodes
phys_debug.F90,\(taux\_res(icol) = taux(icol) - cam\_in \%wsx(icol)\) (TAUXRES_DIFF),encodes
phys_debug.F90,\(tauy\_res(icol) = tauy(icol) - cam\_in \%wsy(icol)\) (TAUYRES_DIFF),encodes
phys_debug.F90,"\(qflx\_res(icol) = qflx(icol) - cam\_in \%cflx(icol,1)\) (QFLXRES_DIFF)",encodes
vsfm_manoli2014.F90,short notation: err,contains
sv_decomp.F90,Number of Rows,contains
sv_decomp.F90,Number of Columns,contains
sv_decomp.F90,Physical Number of Rows,contains
sv_decomp.F90,Physical Number of Columns,contains
sv_decomp.F90,Matrix Elements,contains
sv_decomp.F90,Array Elements,contains
sv_decomp.F90,Singular Values,contains
sv_decomp.F90,Matrix V,contains
sv_decomp.F90,Variable in equations,contains
sv_decomp.F90,Summation Variable,contains
sv_decomp.F90,Scaling Factor,contains
sv_decomp.F90,Maximum Absolute Value of Matrix Elements,contains
sv_decomp.F90,Coefficient in QR Iterations,contains
sv_decomp.F90,Intermediate Result,contains
sv_decomp.F90,Intermediate Result,contains
sv_decomp.F90,Variables in equations,contains
sv_decomp.F90,f = s*rv1(i),encodes
sv_decomp.F90,F = S*RV1(I),encodes
sv_decomp.F90,g = w(i),encodes
sv_decomp.F90,G = W(I),encodes
sv_decomp.F90,h = sqrt(f*f + g*g),encodes
sv_decomp.F90,H = √(F^2 + G^2),encodes
sv_decomp.F90,c = (g*h),encodes
sv_decomp.F90,C = (G*H),encodes
sv_decomp.F90,s = -(f*h),encodes
sv_decomp.F90,S = -(F*H),encodes
sv_decomp.F90,"a(j,nm) = (y*c) + (z*s)",encodes
sv_decomp.F90,"A(J,NM) = (Y*C) + (Z*S)",encodes
sv_decomp.F90,"a(j,i) = -(y*s) + (z*c)",encodes
sv_decomp.F90,"A(J,I) = -(Y*S) + (Z*C)",encodes
sv_decomp.F90,g = sqrt( f*f + 1.0_r8 ),encodes
sv_decomp.F90,G = √( F^2 + 1 ),encodes
sv_decomp.F90,"f = ((x - z)*(x + z) + h*((y/(f + sign(g,f))) - h))/x",encodes
sv_decomp.F90,"F = ((X - Z)*(X + Z) + H*(Y/(F + SIGN(G,F)) - H))/X",encodes
sv_decomp.F90,c = f/z,encodes
sv_decomp.F90,C = F/Z,encodes
sv_decomp.F90,s = h/z,encodes
sv_decomp.F90,S = H/Z,encodes
sv_decomp.F90,"s = s + u(i,j)*b(i)",encodes
sv_decomp.F90,"S = Σ U(I,J)*B(I)",encodes
sv_decomp.F90,x(j) = s,encodes
sv_decomp.F90,X(J) = S,encodes
sv_decomp.F90,tmp(j) = s/w(j),encodes
sv_decomp.F90,TMP(J) = S/W(J),encodes
sv_decomp.F90,"s = s + v(j,jj)*tmp(jj)",encodes
sv_decomp.F90,"S = Σ V(J, JJ)*TMP(JJ)",encodes
sv_decomp.F90,"a(i,k) = (y*c)+(z*s)",encodes
sv_decomp.F90,"A(I,K) = (Y*C) + (Z*S)",encodes
sv_decomp.F90,"a(k,i) = -(y*s)+(z*c)",encodes
sv_decomp.F90,"A(K,I) = -(Y*S) + (Z*C)",encodes
tH5E_F03.F90,ESTACK_ID,contains
tH5E_F03.F90,DATA_INOUT,contains
tH5E_F03.F90,TOTAL_ERROR,contains
tH5E_F03.F90,FAKE_ID,contains
tH5E_F03.F90,FILE,contains
tH5E_F03.F90,DATASET,contains
tH5E_F03.F90,SPACE,contains
tH5E_F03.F90,ERROR,contains
tH5E_F03.F90,DIMS,contains
tH5E_F03.F90,PTR_DATA,contains
tH5E_F03.F90,MY_HDF5_ERROR_HANDLER_DATA,contains
tH5E_F03.F90,F_PTR,contains
tH5E_F03.F90,FUNC,contains
tH5E_F03.F90,ARRAY_SHAPE,contains
tH5E_F03.F90,$ESTACK_ID = H5E_DEFAULT$,encodes
tH5E_F03.F90,$\text{dims}(1) + \text{dims}(2) = 30$,encodes
tH5E_F03.F90,$10 \times \text{data\_inout} = 100$,encodes
tH5E_F03.F90,$10 \times \text{my_hdf5_error_handler_data} = 990$,encodes
tH5E_F03.F90,$\text{array\_shape}(1) = 2$,encodes
TestCaseA.F90,comp_I,contains
TestCaseA.F90,this_comp_I,contains
BeTR_landvarconType.F90,i_st_s,contains
BeTR_landvarconType.F90,i_st_c,contains
BeTR_landvarconType.F90,i_st_i,contains
BeTR_landvarconType.F90,i_st_im,contains
BeTR_landvarconType.F90,i_st_d,contains
BeTR_landvarconType.F90,i_st_w,contains
BeTR_landvarconType.F90,i_tu_min,contains
BeTR_landvarconType.F90,i_tu_tb,contains
BeTR_landvarconType.F90,i_tu_hd,contains
BeTR_landvarconType.F90,i_tu_md,contains
BeTR_landvarconType.F90,i_tu_max,contains
BeTR_landvarconType.F90,m_lun,contains
debuginfoMod.F90,L,contains
debuginfoMod.F90,`WRITE(*) = 0` when `LDEBUG = .FALSE.`,encodes
debuginfoMod.F90,`WRITE(*) ≠ 0` when `LDEBUG = .TRUE.`,encodes
iac_comp_mct.F90,Short Notation: C,contains
iac_comp_mct.F90,\[ C\%infodata\%iac_present = 0.0_{_D} \],encodes
stat_file_module.F90,C_{i},contains
stat_file_module.F90,C_{j},contains
stat_file_module.F90,I_{x},contains
stat_file_module.F90,L_{D},contains
stat_file_module.F90,L_{G},contains
stat_file_module.F90,A_{D},contains
stat_file_module.F90,T_{D},contains
stat_file_module.F90,L_{V},contains
stat_file_module.F90,L_{GV},contains
stat_file_module.F90,A_{V},contains
stat_file_module.F90,T_{V},contains
stat_file_module.F90,N_{L},contains
stat_file_module.F90,N_{G},contains
stat_file_module.F90,Z,contains
stat_file_module.F90,R_{L},contains
stat_file_module.F90,R_{G},contains
stat_file_module.F90,`N_{L} = \frac{\Delta y}{\Delta x}` (not explicitly written),encodes
stat_file_module.F90,`Z = h_{i}$ where $h$ is a function of $i$,encodes
stat_file_module.F90,`T = t_{s}$ where $t_{s}$ is the start time.,encodes
stat_file_module.F90,`DT_{write} = dt$,encodes
edge_mod.F90,initLongEdgeBuffer,contains
edge_mod.F90,FreeLongEdgeBuffer,contains
edge_mod.F90,LongEdgeVpack,contains
edge_mod.F90,LongEdgeVunpackMIN,contains
edge_mod.F90,initEdgeBuffer,contains
edge_mod.F90,initEdgeSBuffer,contains
edge_mod.F90,FreeEdgeBuffer,contains
edge_mod.F90,edgeVpack,contains
edge_mod.F90,edgeVunpack,contains
edge_mod.F90,edgeVpack_nlyr,contains
edge_mod.F90,edgeVunpack_nlyr,contains
edge_mod.F90,edgeVunpackMIN,contains
edge_mod.F90,edgeVunpackMAX,contains
edge_mod.F90,edgeDGVpack,contains
edge_mod.F90,edgeDGVunpack,contains
edge_mod.F90,edgeVunpackVert,contains
edge_mod.F90,edgeDefaultVal,contains
edge_mod.F90,initGhostBuffer3D,contains
edge_mod.F90,FreeGhostBuffer3D,contains
edge_mod.F90,ghostVpackfull,contains
edge_mod.F90,ghostVunpackfull,contains
edge_mod.F90,ghostVpack_unoriented,contains
edge_mod.F90,ghostVunpack_unoriented,contains
edge_mod.F90,ghostVpack3d,contains
edge_mod.F90,ghostVunpack3d,contains
edge_mod.F90,edgeSpack,contains
edge_mod.F90,edgeSunpackMin,contains
edge_mod.F90,edgeSunpackMax,contains
edge_mod.F90,edge_g,contains
ESMF_FractionMod.F90,n,contains
ESMF_FractionMod.F90,d,contains
ESMF_Stubs.F90,init,contains
ESMF_Stubs.F90,vm,contains
ESMF_Stubs.F90,dc,contains
ESMF_Stubs.F90,st,contains
ESMF_Stubs.F90,dct,contains
ESMF_Stubs.F90,dc,contains
ESMF_Stubs.F90,gcal,contains
ESMF_Stubs.F90,nol,contains
ESMF_Stubs.F90,ie,contains
ESMF_Stubs.F90,msg,contains
ESMF_Stubs.F90,ln,contains
ESMF_Stubs.F90,fl,contains
ESMF_Stubs.F90,mtd,contains
ESMF_Stubs.F90,lg,contains
ESMF_Stubs.F90,rc,contains
ESMF_Stubs.F90,mt,contains
ESMF_Stubs.F90,`init = .false.`,encodes
ESMF_Stubs.F90,init (Boolean) = False,encodes
ESMF_Stubs.F90,"`status = ESMF_CalendarCreate(kindflag=defaultCalType, rc=status)`",encodes
ESMF_Stubs.F90,"st (Integer) = CalendarCreate(dct, st)",encodes
ESMF_Stubs.F90,"`defaultCal = ESMF_CalendarCreate(kindflag=defaultCalType, rc=status)`",encodes
ESMF_Stubs.F90,"dc (Calendar) = CalendarCreate(dct, st)",encodes
ESMF_Stubs.F90,"`gregorianCal = ESMF_CalendarCreate(kindflag=ESMF_CALKIND_GREGORIAN, rc=status)`",encodes
ESMF_Stubs.F90,"gcal (Calendar) = CalendarCreate(ESMF_CALKIND_GREGORIAN, st)",encodes
ESMF_Stubs.F90,"`noleapCal = ESMF_CalendarCreate(kindflag=ESMF_CALKIND_NOLEAP, rc=status)`",encodes
ESMF_Stubs.F90,"nol (Calendar) = CalendarCreate(ESMF_CALKIND_NOLEAP, st)",encodes
ESMF_Stubs.F90,`initialized = .true.`,encodes
ESMF_Stubs.F90,init (Boolean) = True,encodes
ESMF_Stubs.F90,`rc = ESMF_SUCCESS`,encodes
ESMF_Stubs.F90,rc (Integer) = SUCCESS,encodes
ESMF_Stubs.F90,`rc = ESMF_FAILURE`,encodes
ESMF_Stubs.F90,rc (Integer) = FAILURE,encodes
convect_deep.F90,R8,contains
convect_deep.F90,PCOLS,contains
convect_deep.F90,PVER,contains
convect_deep.F90,PVERP,contains
convect_deep.F90,IULOG,contains
convect_deep.F90,T_STARTF,contains
convect_deep.F90,T_STOPF,contains
convect_deep.F90,DEEP_SCHEME,contains
convect_deep.F90,ICWMRDPIX,contains
convect_deep.F90,RPRDDP_IDX,contains
convect_deep.F90,NEVAPR_DPCU_IDX,contains
convect_deep.F90,CLDTOP_IDX,contains
convect_deep.F90,CLDBOT_IDX,contains
convect_deep.F90,CLD_IDX,contains
convect_deep.F90,FRACIS_IDX,contains
convect_deep.F90,PBLH_IDX,contains
convect_deep.F90,TPERT_IDX,contains
convect_deep.F90,PREC_DP_IDX,contains
convect_deep.F90,SNOW_DP_IDX,contains
convect_deep.F90,TTEND_DP_IDX,contains
convect_deep.F90,MCON,contains
convect_deep.F90,CME,contains
convect_deep.F90,DLF,contains
convect_deep.F90,PFLX,contains
convect_deep.F90,ZDU,contains
convect_deep.F90,RLIQ,contains
convect_deep.F90,MU,contains
convect_deep.F90,EU,contains
convect_deep.F90,DU,contains
convect_deep.F90,MD,contains
convect_deep.F90,ED,contains
convect_deep.F90,DP,contains
convect_deep.F90,DSUBCLOUD,contains
convect_deep.F90,JT,contains
convect_deep.F90,MAXG,contains
convect_deep.F90,IDEEP,contains
convect_deep.F90,LENGATH,contains
convect_deep.F90,dscheme,contains
convect_deep.F90,icid,contains
convect_deep.F90,rpdp,contains
convect_deep.F90,nvrp,contains
convect_deep.F90,cltp,contains
convect_deep.F90,clbt,contains
convect_deep.F90,clid,contains
convect_deep.F90,fris,contains
convect_deep.F90,pbl,contains
convect_deep.F90,tpt,contains
convect_deep.F90,pdpc,contains
convect_deep.F90,sdpc,contains
convect_deep.F90,tdpf,contains
convect_deep.F90,zr,contains
convect_deep.F90,$m_{c}=\boxed{0}$,encodes
convect_deep.F90,$\Delta l=\boxed{0}$,encodes
convect_deep.F90,$P_{flux}=\boxed{0}$,encodes
convect_deep.F90,$CME=\boxed{0}$,encodes
convect_deep.F90,$\Delta u=\boxed{0}$,encodes
convect_deep.F90,$R_{liq}=\boxed{0}$,encodes
convect_deep.F90,$\frac{\partial T}{\partial t}_{dp}=\boxed{\frac{T'_{s}}{c_{pair}}}$,encodes
convect_deep.F90,$q_{l}=\boxed{0}$,encodes
convect_deep.F90,$R_{prod}=0$,encodes
convect_deep.F90,"$\phi_{i,s}=0$",encodes
convect_deep.F90,"$E_{vap,dp}=0$",encodes
convect_deep.F90,$P_{rec}=\boxed{0}$,encodes
convect_deep.F90,$S_{now}=\boxed{0}$,encodes
convect_deep.F90,"QL = zm_conv_tend( PBLH, CONVFLUX, CME, TPERT, DLF, PFLX, ZDU, RLIQ, ZTODT, JCTOP, JCBOT, STATE, PTEND, LANDFRACTION, PBUF, MU, EU, DU, MD, ED, DP, DSUBCLOUD, JT, MAXG, IDEEP, LENGATH )",encodes
convect_deep.F90,QL = (0)   ! Note: zm_conv_tend is a function and its source code is not provided here.,encodes
convect_deep.F90,"CONVFLUX = zm_conv_tend( PBLH, CONVFLUX, CME, TPERT, DLF, PFLX, ZDU, RLIQ, ZTODT, JCTOP, JCBOT, STATE, PTEND, LANDFRACTION, PBUF, MU, EU, DU, MD, ED, DP, DSUBCLOUD, JT, MAXG, IDEEP, LENGATH )",encodes
convect_deep.F90,CONVFLUX = (0)   ! Note: zm_conv_tend is a function and its source code is not provided here.,encodes
convect_deep.F90,"CME = zm_conv_tend( PBLH, CONVFLUX, CME, TPERT, DLF, PFLX, ZDU, RLIQ, ZTODT, JCTOP, JCBOT, STATE, PTEND, LANDFRACTION, PBUF, MU, EU, DU, MD, ED, DP, DSUBCLOUD, JT, MAXG, IDEEP, LENGATH )",encodes
convect_deep.F90,CME = (0)   ! Note: zm_conv_tend is a function and its source code is not provided here.,encodes
convect_deep.F90,"DLF = zm_conv_tend( PBLH, CONVFLUX, CME, TPERT, DLF, PFLX, ZDU, RLIQ, ZTODT, JCTOP, JCBOT, STATE, PTEND, LANDFRACTION, PBUF, MU, EU, DU, MD, ED, DP, DSUBCLOUD, JT, MAXG, IDEEP, LENGATH )",encodes
convect_deep.F90,DLF = (0)   ! Note: zm_conv_tend is a function and its source code is not provided here.,encodes
convect_deep.F90,"RLIQ = zm_conv_tend( PBLH, CONVFLUX, CME, TPERT, DLF, PFLX, ZDU, RLIQ, ZTODT, JCTOP, JCBOT, STATE, PTEND, LANDFRACTION, PBUF, MU, EU, DU, MD, ED, DP, DSUBCLOUD, JT, MAXG, IDEEP, LENGATH )",encodes
convect_deep.F90,RLIQ = (0)   ! Note: zm_conv_tend is a function and its source code is not provided here.,encodes
convect_deep.F90,$\frac{\partial \bar{c}}{\partial t} = CME$,encodes
convect_deep.F90,$MCON = \overline{q}_{C} - \overline{q}_D$,encodes
convect_deep.F90,$CME = \int_{0}^{z_{top}} \rho q_D v_{max} dw$,encodes
convect_deep.F90,$PFUX = \frac{1}{\Delta t} \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i$,encodes
convect_deep.F90,$ZDU = \int_{0}^{z_{top}} q_D v_{max} dw$,encodes
convect_deep.F90,$RLIQ = \frac{\rho}{\Delta t} \left( \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i \right)$,encodes
convect_deep.F90,$\mu = \int_{0}^{z_{top}} q_D v_{max} dw$,encodes
convect_deep.F90,$EU = \frac{\rho}{\Delta t} \left( \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i \right)$,encodes
convect_deep.F90,$DU = \int_{0}^{z_{top}} q_D v_{max} dw$,encodes
convect_deep.F90,$MD = \frac{\rho}{\Delta t} \left( \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i \right)$,encodes
convect_deep.F90,$ED = \int_{0}^{z_{top}} q_D v_{max} dw$,encodes
convect_deep.F90,$DP = \frac{\rho}{\Delta t} \left( \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i \right)$,encodes
convect_deep.F90,$DSCUBLD = \int_{0}^{z_{top}} q_D v_{max} dw$,encodes
convect_deep.F90,$JT = \frac{\rho}{\Delta t} \left( \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i \right)$,encodes
convect_deep.F90,$MAXG = \int_{0}^{z_{top}} q_D v_{max} dw$,encodes
convect_deep.F90,$IDEEP = \frac{\rho}{\Delta t} \left( \sum_{i=1}^N \left( \overline{q}_{i-1} - \overline{q}_i \right) z_du_i \right)$,encodes
cvmix_math.F90,a0,contains
cvmix_math.F90,a1,contains
cvmix_math.F90,a2,contains
cvmix_math.F90,a3,contains
cvmix_math.F90,x_,contains
cvmix_math.F90,y_,contains
cvmix_math.F90,x0_,contains
cvmix_math.F90,y0_,contains
cvmix_math.F90,det_,contains
cvmix_math.F90,k_,contains
cvmix_math.F90,k2_,contains
cvmix_math.F90,MnV,contains
cvmix_math.F90,rhS,contains
cvmix_math.F90,fnlV,contains
cvmix_math.F90,rT_,contains
cvmix_math.F90,slp_,contains
cvmix_math.F90,itC_,contains
cvmix_math.F90,x_n,contains
cvmix_math.F90,frmP,contains
cvmix_math.F90,y_(1) = a0 + a1 * x_(1)^1 + a2 * x_(1)^2 + a3 * x_(1)^3,encodes
cvmix_math.F90,y_(2) = a0 + a1 * x_(2)^1 + a2 * x_(2)^2 + a3 * x_(2)^3,encodes
cvmix_math.F90,(y_(1)-y0_) / (x_(1)-x0_) = a1 + 2 * a2 * x_(1)^1 + 3 * a3 * x_(1)^2,encodes
cvmix_math.F90,(y_(2)-y_(1)) / (x_(2)-x_(1)) = a1 + 2 * a2 * x_(2)^1 + 3 * a3 * x_(2)^2,encodes
cvmix_math.F90,(y_(2)-y_(1)) / (x_(2)-x_(1)) = a1 + 2 * a2 * x_(2)^1 + 3 * a3 * x_(2)^2,encodes
cvmix_math.F90,a0 + a1 * x_(1)^1 + a2 * x_(1)^2 + a3 * x_(1)^3 = y_(1),encodes
cvmix_math.F90,a0 + a1 * x_(2)^1 + a2 * x_(2)^2 + a3 * x_(2)^3 = y_(2),encodes
cvmix_math.F90,fprime = 3 * a3 * x_n^2 + 2 * a2 * x_n^1 + a1,encodes
cvmix_math.F90,det_ = -(x_(2) - x_(1))^3,encodes
cvmix_math.F90,y0_ = a0 + a1 * x0_^1 + a2 * x0_^2 + a3 * x0_^3,encodes
cvmix_math.F90,fprime = 3 * a3 * x_n^2 + 2 * a2 * x_n^1 + a1,encodes
rrlw_kg03.f90,FracoAo,contains
rrlw_kg03.f90,FracoBo,contains
rrlw_kg03.f90,Kao,contains
rrlw_kg03.f90,Kbo,contains
rrlw_kg03.f90,Kao_Mn2O,contains
rrlw_kg03.f90,Kbo_Mn2O,contains
rrlw_kg03.f90,Selfrefo,contains
rrlw_kg03.f90,Forrefo,contains
rrlw_kg03.f90,Fraca,contains
rrlw_kg03.f90,FracB,contains
rrlw_kg03.f90,Ka,contains
rrlw_kg03.f90,Kb,contains
rrlw_kg03.f90,Ka_Mn2O,contains
